spearman_rho,kendall_tau,exact_rank_agreement,top_rank_agreement,reference_top,comparison_top,repetition,assignment_seed,planning_horizon,weight_scheme
0.9999999999999999,1.0,1,1,A2,A2,31,72,150.0,throughput_heavy
0.9999999999999999,1.0,1,1,A2,A2,31,72,150.0,severity_heavy
0.8720815992723809,0.7378647873726218,0,1,A3,A3,32,73,100.0,equal
0.8720815992723809,0.7378647873726218,0,1,A3,A3,32,73,100.0,criticality_heavy
0.8720815992723809,0.7378647873726218,0,1,A3,A3,32,73,100.0,throughput_heavy
0.8720815992723809,0.7378647873726218,0,1,A3,A3,32,73,100.0,severity_heavy
0.9999999999999999,1.0,1,1,A3,A3,32,73,125.0,equal
0.9999999999999999,1.0,1,1,A3,A3,32,73,125.0,criticality_heavy
0.9999999999999999,1.0,1,1,A3,A3,32,73,125.0,throughput_heavy
0.9999999999999999,1.0,1,1,A3,A3,32,73,125.0,severity_heavy
0.9999999999999999,1.0,1,1,A3,A3,32,73,150.0,equal
0.9999999999999999,1.0,1,1,A3,A3,32,73,150.0,criticality_heavy
0.9999999999999999,1.0,1,1,A3,A3,32,73,150.0,throughput_heavy
0.9999999999999999,1.0,1,1,A3,A3,32,73,150.0,severity_heavy
1.0,1.0,1,1,A1,A1,33,74,100.0,equal
1.0,1.0,1,1,A1,A1,33,74,100.0,criticality_heavy
1.0,1.0,1,1,A1,A1,33,74,100.0,throughput_heavy
1.0,1.0,1,1,A1,A1,33,74,100.0,severity_heavy
1.0,1.0,1,1,A1,A1,33,74,125.0,equal
1.0,1.0,1,1,A1,A1,33,74,125.0,criticality_heavy
1.0,1.0,1,1,A1,A1,33,74,125.0,throughput_heavy
1.0,1.0,1,1,A1,A1,33,74,125.0,severity_heavy
0.8720815992723809,0.7378647873726218,0,1,A1,A1,33,74,150.0,equal
0.9746794344808964,0.9486832980505138,0,1,A1,A1,33,74,150.0,criticality_heavy
0.9746794344808964,0.9486832980505138,0,1,A1,A1,33,74,150.0,throughput_heavy
0.8720815992723809,0.7378647873726218,0,1,A1,A1,33,74,150.0,severity_heavy
0.8207826816681234,0.7378647873726218,0,1,A3,A3,34,75,100.0,equal
0.8207826816681234,0.7378647873726218,0,1,A3,A3,34,75,100.0,criticality_heavy
0.8207826816681234,0.7378647873726218,0,1,A3,A3,34,75,100.0,throughput_heavy
0.8207826816681234,0.7378647873726218,0,1,A3,A3,34,75,100.0,severity_heavy
0.9999999999999999,1.0,1,1,A3,A3,34,75,125.0,equal
0.9999999999999999,1.0,1,1,A3,A3,34,75,125.0,criticality_heavy
0.9999999999999999,1.0,1,1,A3,A3,34,75,125.0,throughput_heavy
0.9999999999999999,1.0,1,1,A3,A3,34,75,125.0,severity_heavy
0.9999999999999999,1.0,1,1,A3,A3,34,75,150.0,equal
0.9999999999999999,1.0,1,1,A3,A3,34,75,150.0,criticality_heavy
0.9999999999999999,1.0,1,1,A3,A3,34,75,150.0,throughput_heavy
0.9999999999999999,1.0,1,1,A3,A3,34,75,150.0,severity_heavy
0.8947368421052632,0.7777777777777778,0,0,A2,A1,35,76,100.0,equal
0.8947368421052632,0.7777777777777778,0,0,A2,A1,35,76,100.0,criticality_heavy
0.8947368421052632,0.7777777777777778,0,0,A2,A1,35,76,100.0,throughput_heavy
0.8947368421052632,0.7777777777777778,0,0,A2,A1,35,76,100.0,severity_heavy
1.0,1.0,1,1,A2,A2,35,76,125.0,equal
1.0,1.0,1,1,A2,A2,35,76,125.0,criticality_heavy
1.0,1.0,1,1,A2,A2,35,76,125.0,throughput_heavy
1.0,1.0,1,1,A2,A2,35,76,125.0,severity_heavy
0.9746794344808964,0.9486832980505138,0,1,A2,A2,35,76,150.0,equal
0.9746794344808964,0.9486832980505138,0,1,A2,A2,35,76,150.0,criticality_heavy
0.9746794344808964,0.9486832980505138,0,1,A2,A2,35,76,150.0,throughput_heavy
0.9746794344808964,0.9486832980505138,0,1,A2,A2,35,76,150.0,severity_heavy
0.8720815992723809,0.7378647873726218,0,0,A1,A5,36,77,100.0,equal
0.8720815992723809,0.7378647873726218,0,0,A1,A5,36,77,100.0,criticality_heavy
0.8720815992723809,0.7378647873726218,0,0,A1,A5,36,77,100.0,throughput_heavy
0.9746794344808963,0.9486832980505138,0,1,A1,A1,36,77,100.0,severity_heavy
0.9999999999999999,1.0,1,1,A1,A1,36,77,125.0,equal
0.9999999999999999,1.0,1,1,A1,A1,36,77,125.0,criticality_heavy
0.8999999999999998,0.8,0,0,A1,A5,36,77,125.0,throughput_heavy
0.9999999999999999,1.0,1,1,A1,A1,36,77,125.0,severity_heavy
0.8999999999999998,0.8,0,1,A1,A1,36,77,150.0,equal
0.9999999999999999,1.0,1,1,A1,A1,36,77,150.0,criticality_heavy
0.9999999999999999,1.0,1,1,A1,A1,36,77,150.0,throughput_heavy
0.8999999999999998,0.8,0,1,A1,A1,36,77,150.0,severity_heavy
1.0,1.0,1,1,A1,A1,37,78,100.0,equal
1.0,1.0,1,1,A1,A1,37,78,100.0,criticality_heavy
1.0,1.0,1,1,A1,A1,37,78,100.0,throughput_heavy
1.0,1.0,1,1,A1,A1,37,78,100.0,severity_heavy
1.0,1.0,1,1,A1,A1,37,78,125.0,equal
1.0,1.0,1,1,A1,A1,37,78,125.0,criticality_heavy
1.0,1.0,1,1,A1,A1,37,78,125.0,throughput_heavy
1.0,1.0,1,1,A1,A1,37,78,125.0,severity_heavy
0.9746794344808964,0.9486832980505138,0,1,A1,A1,37,78,150.0,equal
0.9746794344808964,0.9486832980505138,0,1,A1,A1,37,78,150.0,criticality_heavy
0.9746794344808964,0.9486832980505138,0,1,A1,A1,37,78,150.0,throughput_heavy
0.9746794344808964,0.9486832980505138,0,1,A1,A1,37,78,150.0,severity_heavy
0.8999999999999998,0.8,0,1,A1,A1,38,79,100.0,equal
0.8999999999999998,0.8,0,1,A1,A1,38,79,100.0,criticality_heavy
0.8999999999999998,0.8,0,1,A1,A1,38,79,100.0,throughput_heavy
0.8999999999999998,0.8,0,1,A1,A1,38,79,100.0,severity_heavy
0.9999999999999999,1.0,1,1,A1,A1,38,79,125.0,equal
0.9999999999999999,1.0,1,1,A1,A1,38,79,125.0,criticality_heavy
0.9999999999999999,1.0,1,1,A1,A1,38,79,125.0,throughput_heavy
0.9999999999999999,1.0,1,1,A1,A1,38,79,125.0,severity_heavy
0.9999999999999999,1.0,1,1,A1,A1,38,79,150.0,equal
0.9999999999999999,1.0,1,1,A1,A1,38,79,150.0,criticality_heavy
0.9999999999999999,1.0,1,1,A1,A1,38,79,150.0,throughput_heavy
0.9999999999999999,1.0,1,1,A1,A1,38,79,150.0,severity_heavy
0.8207826816681234,0.7378647873726218,0,1,A2,A2,39,80,100.0,equal
0.8207826816681234,0.7378647873726218,0,1,A2,A2,39,80,100.0,criticality_heavy
0.8207826816681234,0.7378647873726218,0,1,A2,A2,39,80,100.0,throughput_heavy
0.8207826816681234,0.7378647873726218,0,1,A2,A2,39,80,100.0,severity_heavy
0.9999999999999999,1.0,1,1,A2,A2,39,80,125.0,equal
0.9999999999999999,1.0,1,1,A2,A2,39,80,125.0,criticality_heavy
0.9999999999999999,1.0,1,1,A2,A2,39,80,125.0,throughput_heavy
0.9999999999999999,1.0,1,1,A2,A2,39,80,125.0,severity_heavy
0.9999999999999999,1.0,1,1,A2,A2,39,80,150.0,equal
0.9999999999999999,1.0,1,1,A2,A2,39,80,150.0,criticality_heavy
0.9999999999999999,1.0,1,1,A2,A2,39,80,150.0,throughput_heavy
0.9999999999999999,1.0,1,1,A2,A2,39,80,150.0,severity_heavy
0.8947368421052632,0.7777777777777778,0,0,A1,A4,40,81,100.0,equal
0.8947368421052632,0.7777777777777778,0,0,A1,A4,40,81,100.0,criticality_heavy
0.8947368421052632,0.7777777777777778,0,0,A1,A4,40,81,100.0,throughput_heavy
0.8947368421052632,0.7777777777777778,0,0,A1,A4,40,81,100.0,severity_heavy
1.0,1.0,1,1,A1,A1,40,81,125.0,equal
1.0,1.0,1,1,A1,A1,40,81,125.0,criticality_heavy
1.0,1.0,1,1,A1,A1,40,81,125.0,throughput_heavy
1.0,1.0,1,1,A1,A1,40,81,125.0,severity_heavy
0.9746794344808964,0.9486832980505138,0,1,A1,A1,40,81,150.0,equal
0.9746794344808964,0.9486832980505138,0,1,A1,A1,40,81,150.0,criticality_heavy
0.9746794344808964,0.9486832980505138,0,1,A1,A1,40,81,150.0,throughput_heavy
0.9746794344808964,0.9486832980505138,0,1,A1,A1,40,81,150.0,severity_heavy
1.0,1.0,1,1,A5,A5,41,82,100.0,equal
1.0,1.0,1,1,A5,A5,41,82,100.0,criticality_heavy
1.0,1.0,1,1,A5,A5,41,82,100.0,throughput_heavy
1.0,1.0,1,1,A5,A5,41,82,100.0,severity_heavy
1.0,1.0,1,1,A5,A5,41,82,125.0,equal
1.0,1.0,1,1,A5,A5,41,82,125.0,criticality_heavy
1.0,1.0,1,1,A5,A5,41,82,125.0,throughput_heavy
1.0,1.0,1,1,A5,A5,41,82,125.0,severity_heavy
0.9746794344808964,0.9486832980505138,0,1,A5,A5,41,82,150.0,equal
0.9746794344808964,0.9486832980505138,0,1,A5,A5,41,82,150.0,criticality_heavy
0.9746794344808964,0.9486832980505138,0,1,A5,A5,41,82,150.0,throughput_heavy
0.9746794344808964,0.9486832980505138,0,1,A5,A5,41,82,150.0,severity_heavy
0.9746794344808963,0.9486832980505138,0,1,A2,A2,42,83,100.0,equal
0.9746794344808963,0.9486832980505138,0,1,A2,A2,42,83,100.0,criticality_heavy
0.9746794344808963,0.9486832980505138,0,1,A2,A2,42,83,100.0,throughput_heavy
0.9746794344808963,0.9486832980505138,0,1,A2,A2,42,83,100.0,severity_heavy
0.9999999999999999,1.0,1,1,A2,A2,42,83,125.0,equal
0.9999999999999999,1.0,1,1,A2,A2,42,83,125.0,criticality_heavy
0.9999999999999999,1.0,1,1,A2,A2,42,83,125.0,throughput_heavy
0.9999999999999999,1.0,1,1,A2,A2,42,83,125.0,severity_heavy
0.9999999999999999,1.0,1,1,A2,A2,42,83,150.0,equal
0.9999999999999999,1.0,1,1,A2,A2,42,83,150.0,criticality_heavy
0.9999999999999999,1.0,1,1,A2,A2,42,83,150.0,throughput_heavy
0.9999999999999999,1.0,1,1,A2,A2,42,83,150.0,severity_heavy
0.8947368421052632,0.7777777777777778,0,1,A1,A1,43,84,100.0,equal
0.8947368421052632,0.7777777777777778,0,1,A1,A1,43,84,100.0,criticality_heavy
0.8947368421052632,0.7777777777777778,0,1,A1,A1,43,84,100.0,throughput_heavy
0.8947368421052632,0.7777777777777778,0,1,A1,A1,43,84,100.0,severity_heavy
1.0,1.0,1,1,A1,A1,43,84,125.0,equal
1.0,1.0,1,1,A1,A1,43,84,125.0,criticality_heavy
1.0,1.0,1,1,A1,A1,43,84,125.0,throughput_heavy
0.8947368421052632,0.7777777777777778,0,1,A1,A1,43,84,125.0,severity_heavy
0.9746794344808964,0.9486832980505138,0,1,A1,A1,43,84,150.0,equal
0.9746794344808964,0.9486832980505138,0,1,A1,A1,43,84,150.0,criticality_heavy
0.9746794344808964,0.9486832980505138,0,1,A1,A1,43,84,150.0,throughput_heavy
0.9746794344808964,0.9486832980505138,0,1,A1,A1,43,84,150.0,severity_heavy
1.0,1.0,1,1,A1,A1,44,85,100.0,equal
1.0,1.0,1,1,A1,A1,44,85,100.0,criticality_heavy
1.0,1.0,1,1,A1,A1,44,85,100.0,throughput_heavy
0.8947368421052632,0.7777777777777778,0,1,A1,A1,44,85,100.0,severity_heavy
1.0,1.0,1,1,A1,A1,44,85,125.0,equal
1.0,1.0,1,1,A1,A1,44,85,125.0,criticality_heavy
1.0,1.0,1,1,A1,A1,44,85,125.0,throughput_heavy
1.0,1.0,1,1,A1,A1,44,85,125.0,severity_heavy
0.9746794344808964,0.9486832980505138,0,1,A1,A1,44,85,150.0,equal
0.9746794344808964,0.9486832980505138,0,1,A1,A1,44,85,150.0,criticality_heavy
0.9746794344808964,0.9486832980505138,0,1,A1,A1,44,85,150.0,throughput_heavy
0.9746794344808964,0.9486832980505138,0,1,A1,A1,44,85,150.0,severity_heavy
0.9746794344808963,0.9486832980505138,0,1,A3,A3,45,86,100.0,equal
0.9746794344808963,0.9486832980505138,0,1,A3,A3,45,86,100.0,criticality_heavy
0.9746794344808963,0.9486832980505138,0,1,A3,A3,45,86,100.0,throughput_heavy
0.9746794344808963,0.9486832980505138,0,1,A3,A3,45,86,100.0,severity_heavy
0.9999999999999999,1.0,1,1,A3,A3,45,86,125.0,equal
0.9999999999999999,1.0,1,1,A3,A3,45,86,125.0,criticality_heavy
0.9999999999999999,1.0,1,1,A3,A3,45,86,125.0,throughput_heavy
0.9999999999999999,1.0,1,1,A3,A3,45,86,125.0,severity_heavy
0.8999999999999998,0.8,0,1,A3,A3,45,86,150.0,equal
0.8999999999999998,0.8,0,1,A3,A3,45,86,150.0,criticality_heavy
0.8999999999999998,0.8,0,1,A3,A3,45,86,150.0,throughput_heavy
0.8999999999999998,0.8,0,1,A3,A3,45,86,150.0,severity_heavy
1.0,1.0,1,1,A1,A1,46,87,100.0,equal
1.0,1.0,1,1,A1,A1,46,87,100.0,criticality_heavy
1.0,1.0,1,1,A1,A1,46,87,100.0,throughput_heavy
1.0,1.0,1,1,A1,A1,46,87,100.0,severity_heavy
1.0,1.0,1,1,A1,A1,46,87,125.0,equal
1.0,1.0,1,1,A1,A1,46,87,125.0,criticality_heavy
1.0,1.0,1,1,A1,A1,46,87,125.0,throughput_heavy
1.0,1.0,1,1,A1,A1,46,87,125.0,severity_heavy
0.9746794344808964,0.9486832980505138,0,1,A1,A1,46,87,150.0,equal
0.9746794344808964,0.9486832980505138,0,1,A1,A1,46,87,150.0,criticality_heavy
0.9746794344808964,0.9486832980505138,0,1,A1,A1,46,87,150.0,throughput_heavy
0.9746794344808964,0.9486832980505138,0,1,A1,A1,46,87,150.0,severity_heavy
0.9746794344808963,0.9486832980505138,0,1,A3,A3,47,88,100.0,equal
0.9746794344808963,0.9486832980505138,0,1,A3,A3,47,88,100.0,criticality_heavy
0.9746794344808963,0.9486832980505138,0,1,A3,A3,47,88,100.0,throughput_heavy
0.9746794344808963,0.9486832980505138,0,1,A3,A3,47,88,100.0,severity_heavy
0.9999999999999999,1.0,1,1,A3,A3,47,88,125.0,equal
0.9999999999999999,1.0,1,1,A3,A3,47,88,125.0,criticality_heavy
0.8999999999999998,0.8,0,1,A3,A3,47,88,125.0,throughput_heavy
0.9999999999999999,1.0,1,1,A3,A3,47,88,125.0,severity_heavy
0.8999999999999998,0.8,0,1,A3,A3,47,88,150.0,equal
0.8999999999999998,0.8,0,1,A3,A3,47,88,150.0,criticality_heavy
0.8999999999999998,0.8,0,1,A3,A3,47,88,150.0,throughput_heavy
0.8999999999999998,0.8,0,1,A3,A3,47,88,150.0,severity_heavy
0.8947368421052632,0.7777777777777778,0,1,A1,A1,48,89,100.0,equal
0.8947368421052632,0.7777777777777778,0,1,A1,A1,48,89,100.0,criticality_heavy
0.8947368421052632,0.7777777777777778,0,1,A1,A1,48,89,100.0,throughput_heavy
0.8947368421052632,0.7777777777777778,0,1,A1,A1,48,89,100.0,severity_heavy
1.0,1.0,1,1,A1,A1,48,89,125.0,equal
1.0,1.0,1,1,A1,A1,48,89,125.0,criticality_heavy
1.0,1.0,1,1,A1,A1,48,89,125.0,throughput_heavy
0.8947368421052632,0.7777777777777778,0,1,A1,A1,48,89,125.0,severity_heavy
0.9746794344808964,0.9486832980505138,0,1,A1,A1,48,89,150.0,equal
0.9746794344808964,0.9486832980505138,0,1,A1,A1,48,89,150.0,criticality_heavy
0.9746794344808964,0.9486832980505138,0,1,A1,A1,48,89,150.0,throughput_heavy
0.9746794344808964,0.9486832980505138,0,1,A1,A1,48,89,150.0,severity_heavy
0.9746794344808963,0.9486832980505138,0,1,A5,A5,49,90,100.0,equal
0.9746794344808963,0.9486832980505138,0,1,A5,A5,49,90,100.0,criticality_heavy
0.9746794344808963,0.9486832980505138,0,1,A5,A5,49,90,100.0,throughput_heavy
0.9746794344808963,0.9486832980505138,0,1,A5,A5,49,90,100.0,severity_heavy
0.9999999999999999,1.0,1,1,A5,A5,49,90,125.0,equal
0.9999999999999999,1.0,1,1,A5,A5,49,90,125.0,criticality_heavy
0.9999999999999999,1.0,1,1,A5,A5,49,90,125.0,throughput_heavy
0.8999999999999998,0.8,0,0,A5,A2,49,90,125.0,severity_heavy
0.8999999999999998,0.8,0,0,A5,A2,49,90,150.0,equal
0.8999999999999998,0.8,0,0,A5,A2,49,90,150.0,criticality_heavy
0.8999999999999998,0.8,0,0,A5,A2,49,90,150.0,throughput_heavy
0.8999999999999998,0.8,0,0,A5,A2,49,90,150.0,severity_heavy
0.8947368421052632,0.7777777777777778,0,0,A1,A4,50,91,100.0,equal
0.8947368421052632,0.7777777777777778,0,0,A1,A4,50,91,100.0,criticality_heavy
0.8947368421052632,0.7777777777777778,0,0,A1,A4,50,91,100.0,throughput_heavy
0.8947368421052632,0.7777777777777778,0,0,A1,A4,50,91,100.0,severity_heavy
1.0,1.0,1,1,A1,A1,50,91,125.0,equal
1.0,1.0,1,1,A1,A1,50,91,125.0,criticality_heavy
1.0,1.0,1,1,A1,A1,50,91,125.0,throughput_heavy
1.0,1.0,1,1,A1,A1,50,91,125.0,severity_heavy
0.9746794344808964,0.9486832980505138,0,1,A1,A1,50,91,150.0,equal
0.9746794344808964,0.9486832980505138,0,1,A1,A1,50,91,150.0,criticality_heavy
0.9746794344808964,0.9486832980505138,0,1,A1,A1,50,91,150.0,throughput_heavy
0.9746794344808964,0.9486832980505138,0,1,A1,A1,50,91,150.0,severity_heavy
0.8999999999999998,0.8,0,0,A2,A1,51,92,100.0,equal
0.8999999999999998,0.8,0,0,A2,A1,51,92,100.0,criticality_heavy
0.8999999999999998,0.8,0,0,A2,A1,51,92,100.0,throughput_heavy
0.8999999999999998,0.8,0,0,A2,A1,51,92,100.0,severity_heavy
0.9999999999999999,1.0,1,1,A2,A2,51,92,125.0,equal
0.9999999999999999,1.0,1,1,A2,A2,51,92,125.0,criticality_heavy
0.9999999999999999,1.0,1,1,A2,A2,51,92,125.0,throughput_heavy
0.9999999999999999,1.0,1,1,A2,A2,51,92,125.0,severity_heavy
0.9999999999999999,1.0,1,1,A2,A2,51,92,150.0,equal
0.9999999999999999,1.0,1,1,A2,A2,51,92,150.0,criticality_heavy
0.9999999999999999,1.0,1,1,A2,A2,51,92,150.0,throughput_heavy
0.9999999999999999,1.0,1,1,A2,A2,51,92,150.0,severity_heavy
0.8947368421052632,0.7777777777777778,0,1,A2,A2,52,93,100.0,equal
0.8947368421052632,0.7777777777777778,0,1,A2,A2,52,93,100.0,criticality_heavy
0.8947368421052632,0.7777777777777778,0,1,A2,A2,52,93,100.0,throughput_heavy
0.8947368421052632,0.7777777777777778,0,1,A2,A2,52,93,100.0,severity_heavy
1.0,1.0,1,1,A2,A2,52,93,125.0,equal
1.0,1.0,1,1,A2,A2,52,93,125.0,criticality_heavy
1.0,1.0,1,1,A2,A2,52,93,125.0,throughput_heavy
1.0,1.0,1,1,A2,A2,52,93,125.0,severity_heavy
0.9746794344808964,0.9486832980505138,0,1,A2,A2,52,93,150.0,equal
0.9746794344808964,0.9486832980505138,0,1,A2,A2,52,93,150.0,criticality_heavy
0.9746794344808964,0.9486832980505138,0,1,A2,A2,52,93,150.0,throughput_heavy
0.9746794344808964,0.9486832980505138,0,1,A2,A2,52,93,150.0,severity_heavy
1.0,1.0,1,1,A2,A2,53,94,100.0,equal
1.0,1.0,1,1,A2,A2,53,94,100.0,criticality_heavy
1.0,1.0,1,1,A2,A2,53,94,100.0,throughput_heavy
1.0,1.0,1,1,A2,A2,53,94,100.0,severity_heavy
1.0,1.0,1,1,A2,A2,53,94,125.0,equal
1.0,1.0,1,1,A2,A2,53,94,125.0,criticality_heavy
1.0,1.0,1,1,A2,A2,53,94,125.0,throughput_heavy
1.0,1.0,1,1,A2,A2,53,94,125.0,severity_heavy
0.8720815992723809,0.7378647873726218,0,1,A2,A2,53,94,150.0,equal
0.8720815992723809,0.7378647873726218,0,1,A2,A2,53,94,150.0,criticality_heavy
0.8720815992723809,0.7378647873726218,0,1,A2,A2,53,94,150.0,throughput_heavy
0.8720815992723809,0.7378647873726218,0,1,A2,A2,53,94,150.0,severity_heavy
1.0,1.0,1,1,A1,A1,54,95,100.0,equal
1.0,1.0,1,1,A1,A1,54,95,100.0,criticality_heavy
1.0,1.0,1,1,A1,A1,54,95,100.0,throughput_heavy
1.0,1.0,1,1,A1,A1,54,95,100.0,severity_heavy
1.0,1.0,1,1,A1,A1,54,95,125.0,equal
1.0,1.0,1,1,A1,A1,54,95,125.0,criticality_heavy
1.0,1.0,1,1,A1,A1,54,95,125.0,throughput_heavy
1.0,1.0,1,1,A1,A1,54,95,125.0,severity_heavy
0.9746794344808964,0.9486832980505138,0,1,A1,A1,54,95,150.0,equal
0.9746794344808964,0.9486832980505138,0,1,A1,A1,54,95,150.0,criticality_heavy
0.9746794344808964,0.9486832980505138,0,1,A1,A1,54,95,150.0,throughput_heavy
0.9746794344808964,0.9486832980505138,0,1,A1,A1,54,95,150.0,severity_heavy
0.9746794344808963,0.9486832980505138,0,1,A1,A1,55,96,100.0,equal
0.9746794344808963,0.9486832980505138,0,1,A1,A1,55,96,100.0,criticality_heavy
0.9746794344808963,0.9486832980505138,0,1,A1,A1,55,96,100.0,throughput_heavy
0.9746794344808963,0.9486832980505138,0,1,A1,A1,55,96,100.0,severity_heavy
0.9999999999999999,1.0,1,1,A1,A1,55,96,125.0,equal
0.9999999999999999,1.0,1,1,A1,A1,55,96,125.0,criticality_heavy
0.9999999999999999,1.0,1,1,A1,A1,55,96,125.0,throughput_heavy
0.8999999999999998,0.8,0,1,A1,A1,55,96,125.0,severity_heavy
0.8999999999999998,0.8,0,1,A1,A1,55,96,150.0,equal
0.8999999999999998,0.8,0,1,A1,A1,55,96,150.0,criticality_heavy
0.8999999999999998,0.8,0,1,A1,A1,55,96,150.0,throughput_heavy
0.8999999999999998,0.8,0,1,A1,A1,55,96,150.0,severity_heavy
0.9746794344808963,0.9486832980505138,0,1,A3,A3,56,97,100.0,equal
0.9746794344808963,0.9486832980505138,0,1,A3,A3,56,97,100.0,criticality_heavy
0.9746794344808963,0.9486832980505138,0,1,A3,A3,56,97,100.0,throughput_heavy
0.9746794344808963,0.9486832980505138,0,1,A3,A3,56,97,100.0,severity_heavy
0.9999999999999999,1.0,1,1,A3,A3,56,97,125.0,equal
0.9999999999999999,1.0,1,1,A3,A3,56,97,125.0,criticality_heavy
0.9999999999999999,1.0,1,1,A3,A3,56,97,125.0,throughput_heavy
0.9999999999999999,1.0,1,1,A3,A3,56,97,125.0,severity_heavy
0.8999999999999998,0.8,0,1,A3,A3,56,97,150.0,equal
0.8999999999999998,0.8,0,1,A3,A3,56,97,150.0,criticality_heavy
0.8999999999999998,0.8,0,1,A3,A3,56,97,150.0,throughput_heavy
0.8999999999999998,0.8,0,1,A3,A3,56,97,150.0,severity_heavy
1.0,1.0,1,1,A3,A3,57,98,100.0,equal
1.0,1.0,1,1,A3,A3,57,98,100.0,criticality_heavy
1.0,1.0,1,1,A3,A3,57,98,100.0,throughput_heavy
1.0,1.0,1,1,A3,A3,57,98,100.0,severity_heavy
1.0,1.0,1,1,A3,A3,57,98,125.0,equal
1.0,1.0,1,1,A3,A3,57,98,125.0,criticality_heavy
1.0,1.0,1,1,A3,A3,57,98,125.0,throughput_heavy
1.0,1.0,1,1,A3,A3,57,98,125.0,severity_heavy
0.9746794344808964,0.9486832980505138,0,1,A3,A3,57,98,150.0,equal
0.9746794344808964,0.9486832980505138,0,1,A3,A3,57,98,150.0,criticality_heavy
0.9746794344808964,0.9486832980505138,0,1,A3,A3,57,98,150.0,throughput_heavy
0.9746794344808964,0.9486832980505138,0,1,A3,A3,57,98,150.0,severity_heavy
0.8207826816681234,0.7378647873726218,0,1,A1,A1,58,99,100.0,equal
0.8207826816681234,0.7378647873726218,0,1,A1,A1,58,99,100.0,criticality_heavy
0.8207826816681234,0.7378647873726218,0,1,A1,A1,58,99,100.0,throughput_heavy
0.8207826816681234,0.7378647873726218,0,1,A1,A1,58,99,100.0,severity_heavy
0.9999999999999999,1.0,1,1,A1,A1,58,99,125.0,equal
0.9999999999999999,1.0,1,1,A1,A1,58,99,125.0,criticality_heavy
0.9999999999999999,1.0,1,1,A1,A1,58,99,125.0,throughput_heavy
0.9999999999999999,1.0,1,1,A1,A1,58,99,125.0,severity_heavy
0.9999999999999999,1.0,1,1,A1,A1,58,99,150.0,equal
0.9999999999999999,1.0,1,1,A1,A1,58,99,150.0,criticality_heavy
0.9999999999999999,1.0,1,1,A1,A1,58,99,150.0,throughput_heavy
0.9999999999999999,1.0,1,1,A1,A1,58,99,150.0,severity_heavy
0.9746794344808963,0.9486832980505138,0,1,A3,A3,59,100,100.0,equal
0.8720815992723809,0.7378647873726218,0,0,A3,A5,59,100,100.0,criticality_heavy
0.8720815992723809,0.7378647873726218,0,0,A3,A5,59,100,100.0,throughput_heavy
0.9746794344808963,0.9486832980505138,0,1,A3,A3,59,100,100.0,severity_heavy
0.9999999999999999,1.0,1,1,A3,A3,59,100,125.0,equal
0.9999999999999999,1.0,1,1,A3,A3,59,100,125.0,criticality_heavy
0.9999999999999999,1.0,1,1,A3,A3,59,100,125.0,throughput_heavy
0.9999999999999999,1.0,1,1,A3,A3,59,100,125.0,severity_heavy
0.9999999999999999,1.0,1,1,A3,A3,59,100,150.0,equal
0.9999999999999999,1.0,1,1,A3,A3,59,100,150.0,criticality_heavy
0.9999999999999999,1.0,1,1,A3,A3,59,100,150.0,throughput_heavy
0.9999999999999999,1.0,1,1,A3,A3,59,100,150.0,severity_heavy
0.9746794344808963,0.9486832980505138,0,1,A3,A3,60,101,100.0,equal
0.9746794344808963,0.9486832980505138,0,1,A3,A3,60,101,100.0,criticality_heavy
0.9746794344808963,0.9486832980505138,0,1,A3,A3,60,101,100.0,throughput_heavy
0.9746794344808963,0.9486832980505138,0,1,A3,A3,60,101,100.0,severity_heavy
0.9999999999999999,1.0,1,1,A3,A3,60,101,125.0,equal
0.8999999999999998,0.8,0,1,A3,A3,60,101,125.0,criticality_heavy
0.9999999999999999,1.0,1,1,A3,A3,60,101,125.0,throughput_heavy
0.8999999999999998,0.8,0,1,A3,A3,60,101,125.0,severity_heavy
0.7999999999999999,0.6,0,0,A3,A2,60,101,150.0,equal
0.7999999999999999,0.6,0,0,A3,A2,60,101,150.0,criticality_heavy
0.7999999999999999,0.6,0,0,A3,A2,60,101,150.0,throughput_heavy
0.8999999999999998,0.8,0,1,A3,A3,60,101,150.0,severity_heavy
0.9746794344808963,0.9486832980505138,0,1,A4,A4,61,102,100.0,equal
0.9746794344808963,0.9486832980505138,0,1,A4,A4,61,102,100.0,criticality_heavy
0.9746794344808963,0.9486832980505138,0,1,A4,A4,61,102,100.0,throughput_heavy
0.9746794344808963,0.9486832980505138,0,1,A4,A4,61,102,100.0,severity_heavy
0.9999999999999999,1.0,1,1,A4,A4,61,102,125.0,equal
0.9999999999999999,1.0,1,1,A4,A4,61,102,125.0,criticality_heavy
0.9999999999999999,1.0,1,1,A4,A4,61,102,125.0,throughput_heavy
0.9999999999999999,1.0,1,1,A4,A4,61,102,125.0,severity_heavy
0.8999999999999998,0.8,0,0,A4,A1,61,102,150.0,equal
0.8999999999999998,0.8,0,0,A4,A1,61,102,150.0,criticality_heavy
0.8999999999999998,0.8,0,1,A4,A4,61,102,150.0,throughput_heavy
0.8999999999999998,0.8,0,1,A4,A4,61,102,150.0,severity_heavy
1.0,1.0,1,1,A3,A3,62,103,100.0,equal
1.0,1.0,1,1,A3,A3,62,103,100.0,criticality_heavy
