spearman_rho,kendall_tau,exact_rank_agreement,top_rank_agreement,reference_top,comparison_top,repetition,assignment_seed,scenario_id,asset_id_changed,dimension_changed,base_score,alternative_score,delta
0.9999999999999999,1.0,1,1,A5,A5,546,587,A5_severity_2_to_3,A5,severity,2,3,1
1.0,1.0,1,1,A5,A5,547,588,A1_criticality_4_to_3,A1,criticality,4,3,-1
1.0,1.0,1,1,A5,A5,547,588,A1_criticality_4_to_5,A1,criticality,4,5,1
1.0,1.0,1,1,A5,A5,547,588,A1_throughput_3_to_2,A1,throughput,3,2,-1
1.0,1.0,1,1,A5,A5,547,588,A1_throughput_3_to_4,A1,throughput,3,4,1
1.0,1.0,1,1,A5,A5,547,588,A1_severity_3_to_2,A1,severity,3,2,-1
1.0,1.0,1,1,A5,A5,547,588,A1_severity_3_to_4,A1,severity,3,4,1
1.0,1.0,1,1,A5,A5,547,588,A2_criticality_5_to_4,A2,criticality,5,4,-1
1.0,1.0,1,1,A5,A5,547,588,A2_throughput_5_to_4,A2,throughput,5,4,-1
1.0,1.0,1,1,A5,A5,547,588,A2_severity_4_to_3,A2,severity,4,3,-1
1.0,1.0,1,1,A5,A5,547,588,A2_severity_4_to_5,A2,severity,4,5,1
1.0,1.0,1,1,A5,A5,547,588,A3_criticality_4_to_3,A3,criticality,4,3,-1
1.0,1.0,1,1,A5,A5,547,588,A3_criticality_4_to_5,A3,criticality,4,5,1
1.0,1.0,1,1,A5,A5,547,588,A3_throughput_4_to_3,A3,throughput,4,3,-1
1.0,1.0,1,1,A5,A5,547,588,A3_throughput_4_to_5,A3,throughput,4,5,1
1.0,1.0,1,1,A5,A5,547,588,A3_severity_4_to_3,A3,severity,4,3,-1
1.0,1.0,1,1,A5,A5,547,588,A3_severity_4_to_5,A3,severity,4,5,1
1.0,1.0,1,1,A5,A5,547,588,A4_criticality_2_to_1,A4,criticality,2,1,-1
1.0,1.0,1,1,A5,A5,547,588,A4_criticality_2_to_3,A4,criticality,2,3,1
1.0,1.0,1,1,A5,A5,547,588,A4_throughput_2_to_1,A4,throughput,2,1,-1
1.0,1.0,1,1,A5,A5,547,588,A4_throughput_2_to_3,A4,throughput,2,3,1
1.0,1.0,1,1,A5,A5,547,588,A4_severity_2_to_1,A4,severity,2,1,-1
1.0,1.0,1,1,A5,A5,547,588,A4_severity_2_to_3,A4,severity,2,3,1
1.0,1.0,1,1,A5,A5,547,588,A5_criticality_3_to_2,A5,criticality,3,2,-1
1.0,1.0,1,1,A5,A5,547,588,A5_criticality_3_to_4,A5,criticality,3,4,1
1.0,1.0,1,1,A5,A5,547,588,A5_throughput_3_to_2,A5,throughput,3,2,-1
1.0,1.0,1,1,A5,A5,547,588,A5_throughput_3_to_4,A5,throughput,3,4,1
1.0,1.0,1,1,A5,A5,547,588,A5_severity_2_to_1,A5,severity,2,1,-1
1.0,1.0,1,1,A5,A5,547,588,A5_severity_2_to_3,A5,severity,2,3,1
0.9999999999999999,1.0,1,1,A5,A5,548,589,A1_criticality_4_to_3,A1,criticality,4,3,-1
0.9999999999999999,1.0,1,1,A5,A5,548,589,A1_criticality_4_to_5,A1,criticality,4,5,1
0.9999999999999999,1.0,1,1,A5,A5,548,589,A1_throughput_3_to_2,A1,throughput,3,2,-1
0.9999999999999999,1.0,1,1,A5,A5,548,589,A1_throughput_3_to_4,A1,throughput,3,4,1
0.9999999999999999,1.0,1,1,A5,A5,548,589,A1_severity_3_to_2,A1,severity,3,2,-1
0.9999999999999999,1.0,1,1,A5,A5,548,589,A1_severity_3_to_4,A1,severity,3,4,1
0.9999999999999999,1.0,1,1,A5,A5,548,589,A2_criticality_5_to_4,A2,criticality,5,4,-1
0.9999999999999999,1.0,1,1,A5,A5,548,589,A2_throughput_5_to_4,A2,throughput,5,4,-1
0.9999999999999999,1.0,1,1,A5,A5,548,589,A2_severity_4_to_3,A2,severity,4,3,-1
0.9999999999999999,1.0,1,1,A5,A5,548,589,A2_severity_4_to_5,A2,severity,4,5,1
0.9999999999999999,1.0,1,1,A5,A5,548,589,A3_criticality_4_to_3,A3,criticality,4,3,-1
0.9999999999999999,1.0,1,1,A5,A5,548,589,A3_criticality_4_to_5,A3,criticality,4,5,1
0.9999999999999999,1.0,1,1,A5,A5,548,589,A3_throughput_4_to_3,A3,throughput,4,3,-1
0.9999999999999999,1.0,1,1,A5,A5,548,589,A3_throughput_4_to_5,A3,throughput,4,5,1
0.9999999999999999,1.0,1,1,A5,A5,548,589,A3_severity_4_to_3,A3,severity,4,3,-1
0.9999999999999999,1.0,1,1,A5,A5,548,589,A3_severity_4_to_5,A3,severity,4,5,1
0.9999999999999999,1.0,1,1,A5,A5,548,589,A4_criticality_2_to_1,A4,criticality,2,1,-1
0.9999999999999999,1.0,1,1,A5,A5,548,589,A4_criticality_2_to_3,A4,criticality,2,3,1
0.9999999999999999,1.0,1,1,A5,A5,548,589,A4_throughput_2_to_1,A4,throughput,2,1,-1
0.9999999999999999,1.0,1,1,A5,A5,548,589,A4_throughput_2_to_3,A4,throughput,2,3,1
0.9999999999999999,1.0,1,1,A5,A5,548,589,A4_severity_2_to_1,A4,severity,2,1,-1
0.9999999999999999,1.0,1,1,A5,A5,548,589,A4_severity_2_to_3,A4,severity,2,3,1
0.9999999999999999,1.0,1,1,A5,A5,548,589,A5_criticality_3_to_2,A5,criticality,3,2,-1
0.9999999999999999,1.0,1,1,A5,A5,548,589,A5_criticality_3_to_4,A5,criticality,3,4,1
0.9999999999999999,1.0,1,1,A5,A5,548,589,A5_throughput_3_to_2,A5,throughput,3,2,-1
0.9999999999999999,1.0,1,1,A5,A5,548,589,A5_throughput_3_to_4,A5,throughput,3,4,1
0.9999999999999999,1.0,1,1,A5,A5,548,589,A5_severity_2_to_1,A5,severity,2,1,-1
0.9999999999999999,1.0,1,1,A5,A5,548,589,A5_severity_2_to_3,A5,severity,2,3,1
0.9999999999999999,1.0,1,1,A5,A5,549,590,A1_criticality_4_to_3,A1,criticality,4,3,-1
0.9999999999999999,1.0,1,1,A5,A5,549,590,A1_criticality_4_to_5,A1,criticality,4,5,1
0.9999999999999999,1.0,1,1,A5,A5,549,590,A1_throughput_3_to_2,A1,throughput,3,2,-1
0.9999999999999999,1.0,1,1,A5,A5,549,590,A1_throughput_3_to_4,A1,throughput,3,4,1
0.9999999999999999,1.0,1,1,A5,A5,549,590,A1_severity_3_to_2,A1,severity,3,2,-1
0.9999999999999999,1.0,1,1,A5,A5,549,590,A1_severity_3_to_4,A1,severity,3,4,1
0.9999999999999999,1.0,1,1,A5,A5,549,590,A2_criticality_5_to_4,A2,criticality,5,4,-1
0.9999999999999999,1.0,1,1,A5,A5,549,590,A2_throughput_5_to_4,A2,throughput,5,4,-1
0.9999999999999999,1.0,1,1,A5,A5,549,590,A2_severity_4_to_3,A2,severity,4,3,-1
0.9999999999999999,1.0,1,1,A5,A5,549,590,A2_severity_4_to_5,A2,severity,4,5,1
0.9999999999999999,1.0,1,1,A5,A5,549,590,A3_criticality_4_to_3,A3,criticality,4,3,-1
0.9999999999999999,1.0,1,1,A5,A5,549,590,A3_criticality_4_to_5,A3,criticality,4,5,1
0.9999999999999999,1.0,1,1,A5,A5,549,590,A3_throughput_4_to_3,A3,throughput,4,3,-1
0.9999999999999999,1.0,1,1,A5,A5,549,590,A3_throughput_4_to_5,A3,throughput,4,5,1
0.9999999999999999,1.0,1,1,A5,A5,549,590,A3_severity_4_to_3,A3,severity,4,3,-1
0.9999999999999999,1.0,1,1,A5,A5,549,590,A3_severity_4_to_5,A3,severity,4,5,1
0.9999999999999999,1.0,1,1,A5,A5,549,590,A4_criticality_2_to_1,A4,criticality,2,1,-1
0.9999999999999999,1.0,1,1,A5,A5,549,590,A4_criticality_2_to_3,A4,criticality,2,3,1
0.9999999999999999,1.0,1,1,A5,A5,549,590,A4_throughput_2_to_1,A4,throughput,2,1,-1
0.9999999999999999,1.0,1,1,A5,A5,549,590,A4_throughput_2_to_3,A4,throughput,2,3,1
0.9999999999999999,1.0,1,1,A5,A5,549,590,A4_severity_2_to_1,A4,severity,2,1,-1
0.9999999999999999,1.0,1,1,A5,A5,549,590,A4_severity_2_to_3,A4,severity,2,3,1
0.9999999999999999,1.0,1,1,A5,A5,549,590,A5_criticality_3_to_2,A5,criticality,3,2,-1
0.9999999999999999,1.0,1,1,A5,A5,549,590,A5_criticality_3_to_4,A5,criticality,3,4,1
0.9999999999999999,1.0,1,1,A5,A5,549,590,A5_throughput_3_to_2,A5,throughput,3,2,-1
0.9999999999999999,1.0,1,1,A5,A5,549,590,A5_throughput_3_to_4,A5,throughput,3,4,1
0.9999999999999999,1.0,1,1,A5,A5,549,590,A5_severity_2_to_1,A5,severity,2,1,-1
0.9999999999999999,1.0,1,1,A5,A5,549,590,A5_severity_2_to_3,A5,severity,2,3,1
0.9999999999999999,1.0,1,1,A1,A1,550,591,A1_criticality_4_to_3,A1,criticality,4,3,-1
0.9999999999999999,1.0,1,1,A1,A1,550,591,A1_criticality_4_to_5,A1,criticality,4,5,1
0.9999999999999999,1.0,1,1,A1,A1,550,591,A1_throughput_3_to_2,A1,throughput,3,2,-1
0.9999999999999999,1.0,1,1,A1,A1,550,591,A1_throughput_3_to_4,A1,throughput,3,4,1
0.9999999999999999,1.0,1,1,A1,A1,550,591,A1_severity_3_to_2,A1,severity,3,2,-1
0.9999999999999999,1.0,1,1,A1,A1,550,591,A1_severity_3_to_4,A1,severity,3,4,1
0.9999999999999999,1.0,1,1,A1,A1,550,591,A2_criticality_5_to_4,A2,criticality,5,4,-1
0.9999999999999999,1.0,1,1,A1,A1,550,591,A2_throughput_5_to_4,A2,throughput,5,4,-1
0.9999999999999999,1.0,1,1,A1,A1,550,591,A2_severity_4_to_3,A2,severity,4,3,-1
0.9999999999999999,1.0,1,1,A1,A1,550,591,A2_severity_4_to_5,A2,severity,4,5,1
0.9999999999999999,1.0,1,1,A1,A1,550,591,A3_criticality_4_to_3,A3,criticality,4,3,-1
0.9999999999999999,1.0,1,1,A1,A1,550,591,A3_criticality_4_to_5,A3,criticality,4,5,1
0.9999999999999999,1.0,1,1,A1,A1,550,591,A3_throughput_4_to_3,A3,throughput,4,3,-1
0.9999999999999999,1.0,1,1,A1,A1,550,591,A3_throughput_4_to_5,A3,throughput,4,5,1
0.9999999999999999,1.0,1,1,A1,A1,550,591,A3_severity_4_to_3,A3,severity,4,3,-1
0.9999999999999999,1.0,1,1,A1,A1,550,591,A3_severity_4_to_5,A3,severity,4,5,1
0.9999999999999999,1.0,1,1,A1,A1,550,591,A4_criticality_2_to_1,A4,criticality,2,1,-1
0.9999999999999999,1.0,1,1,A1,A1,550,591,A4_criticality_2_to_3,A4,criticality,2,3,1
0.9999999999999999,1.0,1,1,A1,A1,550,591,A4_throughput_2_to_1,A4,throughput,2,1,-1
0.9999999999999999,1.0,1,1,A1,A1,550,591,A4_throughput_2_to_3,A4,throughput,2,3,1
0.9999999999999999,1.0,1,1,A1,A1,550,591,A4_severity_2_to_1,A4,severity,2,1,-1
0.9999999999999999,1.0,1,1,A1,A1,550,591,A4_severity_2_to_3,A4,severity,2,3,1
0.9999999999999999,1.0,1,1,A1,A1,550,591,A5_criticality_3_to_2,A5,criticality,3,2,-1
0.9999999999999999,1.0,1,1,A1,A1,550,591,A5_criticality_3_to_4,A5,criticality,3,4,1
0.9999999999999999,1.0,1,1,A1,A1,550,591,A5_throughput_3_to_2,A5,throughput,3,2,-1
0.9999999999999999,1.0,1,1,A1,A1,550,591,A5_throughput_3_to_4,A5,throughput,3,4,1
0.9999999999999999,1.0,1,1,A1,A1,550,591,A5_severity_2_to_1,A5,severity,2,1,-1
0.9999999999999999,1.0,1,1,A1,A1,550,591,A5_severity_2_to_3,A5,severity,2,3,1
0.9999999999999999,1.0,1,1,A3,A3,551,592,A1_criticality_4_to_3,A1,criticality,4,3,-1
0.9999999999999999,1.0,1,1,A3,A3,551,592,A1_criticality_4_to_5,A1,criticality,4,5,1
0.9999999999999999,1.0,1,1,A3,A3,551,592,A1_throughput_3_to_2,A1,throughput,3,2,-1
0.9999999999999999,1.0,1,1,A3,A3,551,592,A1_throughput_3_to_4,A1,throughput,3,4,1
0.9999999999999999,1.0,1,1,A3,A3,551,592,A1_severity_3_to_2,A1,severity,3,2,-1
0.9999999999999999,1.0,1,1,A3,A3,551,592,A1_severity_3_to_4,A1,severity,3,4,1
0.9999999999999999,1.0,1,1,A3,A3,551,592,A2_criticality_5_to_4,A2,criticality,5,4,-1
0.9999999999999999,1.0,1,1,A3,A3,551,592,A2_throughput_5_to_4,A2,throughput,5,4,-1
0.9999999999999999,1.0,1,1,A3,A3,551,592,A2_severity_4_to_3,A2,severity,4,3,-1
0.9999999999999999,1.0,1,1,A3,A3,551,592,A2_severity_4_to_5,A2,severity,4,5,1
0.9999999999999999,1.0,1,1,A3,A3,551,592,A3_criticality_4_to_3,A3,criticality,4,3,-1
0.9999999999999999,1.0,1,1,A3,A3,551,592,A3_criticality_4_to_5,A3,criticality,4,5,1
0.9999999999999999,1.0,1,1,A3,A3,551,592,A3_throughput_4_to_3,A3,throughput,4,3,-1
0.9999999999999999,1.0,1,1,A3,A3,551,592,A3_throughput_4_to_5,A3,throughput,4,5,1
0.9999999999999999,1.0,1,1,A3,A3,551,592,A3_severity_4_to_3,A3,severity,4,3,-1
0.9999999999999999,1.0,1,1,A3,A3,551,592,A3_severity_4_to_5,A3,severity,4,5,1
0.8999999999999998,0.8,0,1,A3,A3,551,592,A4_criticality_2_to_1,A4,criticality,2,1,-1
0.9999999999999999,1.0,1,1,A3,A3,551,592,A4_criticality_2_to_3,A4,criticality,2,3,1
0.8999999999999998,0.8,0,1,A3,A3,551,592,A4_throughput_2_to_1,A4,throughput,2,1,-1
0.9999999999999999,1.0,1,1,A3,A3,551,592,A4_throughput_2_to_3,A4,throughput,2,3,1
0.8999999999999998,0.8,0,1,A3,A3,551,592,A4_severity_2_to_1,A4,severity,2,1,-1
0.9999999999999999,1.0,1,1,A3,A3,551,592,A4_severity_2_to_3,A4,severity,2,3,1
0.9999999999999999,1.0,1,1,A3,A3,551,592,A5_criticality_3_to_2,A5,criticality,3,2,-1
0.9999999999999999,1.0,1,1,A3,A3,551,592,A5_criticality_3_to_4,A5,criticality,3,4,1
0.9999999999999999,1.0,1,1,A3,A3,551,592,A5_throughput_3_to_2,A5,throughput,3,2,-1
0.9999999999999999,1.0,1,1,A3,A3,551,592,A5_throughput_3_to_4,A5,throughput,3,4,1
0.9999999999999999,1.0,1,1,A3,A3,551,592,A5_severity_2_to_1,A5,severity,2,1,-1
0.9999999999999999,1.0,1,1,A3,A3,551,592,A5_severity_2_to_3,A5,severity,2,3,1
1.0,1.0,1,1,A2,A2,552,593,A1_criticality_4_to_3,A1,criticality,4,3,-1
1.0,1.0,1,1,A2,A2,552,593,A1_criticality_4_to_5,A1,criticality,4,5,1
1.0,1.0,1,1,A2,A2,552,593,A1_throughput_3_to_2,A1,throughput,3,2,-1
1.0,1.0,1,1,A2,A2,552,593,A1_throughput_3_to_4,A1,throughput,3,4,1
1.0,1.0,1,1,A2,A2,552,593,A1_severity_3_to_2,A1,severity,3,2,-1
1.0,1.0,1,1,A2,A2,552,593,A1_severity_3_to_4,A1,severity,3,4,1
1.0,1.0,1,1,A2,A2,552,593,A2_criticality_5_to_4,A2,criticality,5,4,-1
1.0,1.0,1,1,A2,A2,552,593,A2_throughput_5_to_4,A2,throughput,5,4,-1
1.0,1.0,1,1,A2,A2,552,593,A2_severity_4_to_3,A2,severity,4,3,-1
1.0,1.0,1,1,A2,A2,552,593,A2_severity_4_to_5,A2,severity,4,5,1
1.0,1.0,1,1,A2,A2,552,593,A3_criticality_4_to_3,A3,criticality,4,3,-1
1.0,1.0,1,1,A2,A2,552,593,A3_criticality_4_to_5,A3,criticality,4,5,1
1.0,1.0,1,1,A2,A2,552,593,A3_throughput_4_to_3,A3,throughput,4,3,-1
1.0,1.0,1,1,A2,A2,552,593,A3_throughput_4_to_5,A3,throughput,4,5,1
1.0,1.0,1,1,A2,A2,552,593,A3_severity_4_to_3,A3,severity,4,3,-1
1.0,1.0,1,1,A2,A2,552,593,A3_severity_4_to_5,A3,severity,4,5,1
1.0,1.0,1,1,A2,A2,552,593,A4_criticality_2_to_1,A4,criticality,2,1,-1
1.0,1.0,1,1,A2,A2,552,593,A4_criticality_2_to_3,A4,criticality,2,3,1
1.0,1.0,1,1,A2,A2,552,593,A4_throughput_2_to_1,A4,throughput,2,1,-1
1.0,1.0,1,1,A2,A2,552,593,A4_throughput_2_to_3,A4,throughput,2,3,1
1.0,1.0,1,1,A2,A2,552,593,A4_severity_2_to_1,A4,severity,2,1,-1
1.0,1.0,1,1,A2,A2,552,593,A4_severity_2_to_3,A4,severity,2,3,1
1.0,1.0,1,1,A2,A2,552,593,A5_criticality_3_to_2,A5,criticality,3,2,-1
1.0,1.0,1,1,A2,A2,552,593,A5_criticality_3_to_4,A5,criticality,3,4,1
1.0,1.0,1,1,A2,A2,552,593,A5_throughput_3_to_2,A5,throughput,3,2,-1
1.0,1.0,1,1,A2,A2,552,593,A5_throughput_3_to_4,A5,throughput,3,4,1
1.0,1.0,1,1,A2,A2,552,593,A5_severity_2_to_1,A5,severity,2,1,-1
1.0,1.0,1,1,A2,A2,552,593,A5_severity_2_to_3,A5,severity,2,3,1
1.0,1.0,1,1,A5,A5,553,594,A1_criticality_4_to_3,A1,criticality,4,3,-1
1.0,1.0,1,1,A5,A5,553,594,A1_criticality_4_to_5,A1,criticality,4,5,1
1.0,1.0,1,1,A5,A5,553,594,A1_throughput_3_to_2,A1,throughput,3,2,-1
1.0,1.0,1,1,A5,A5,553,594,A1_throughput_3_to_4,A1,throughput,3,4,1
1.0,1.0,1,1,A5,A5,553,594,A1_severity_3_to_2,A1,severity,3,2,-1
1.0,1.0,1,1,A5,A5,553,594,A1_severity_3_to_4,A1,severity,3,4,1
1.0,1.0,1,1,A5,A5,553,594,A2_criticality_5_to_4,A2,criticality,5,4,-1
1.0,1.0,1,1,A5,A5,553,594,A2_throughput_5_to_4,A2,throughput,5,4,-1
1.0,1.0,1,1,A5,A5,553,594,A2_severity_4_to_3,A2,severity,4,3,-1
1.0,1.0,1,1,A5,A5,553,594,A2_severity_4_to_5,A2,severity,4,5,1
1.0,1.0,1,1,A5,A5,553,594,A3_criticality_4_to_3,A3,criticality,4,3,-1
0.8947368421052632,0.7777777777777778,0,0,A5,A3,553,594,A3_criticality_4_to_5,A3,criticality,4,5,1
1.0,1.0,1,1,A5,A5,553,594,A3_throughput_4_to_3,A3,throughput,4,3,-1
0.8947368421052632,0.7777777777777778,0,0,A5,A3,553,594,A3_throughput_4_to_5,A3,throughput,4,5,1
1.0,1.0,1,1,A5,A5,553,594,A3_severity_4_to_3,A3,severity,4,3,-1
0.8947368421052632,0.7777777777777778,0,0,A5,A3,553,594,A3_severity_4_to_5,A3,severity,4,5,1
1.0,1.0,1,1,A5,A5,553,594,A4_criticality_2_to_1,A4,criticality,2,1,-1
1.0,1.0,1,1,A5,A5,553,594,A4_criticality_2_to_3,A4,criticality,2,3,1
1.0,1.0,1,1,A5,A5,553,594,A4_throughput_2_to_1,A4,throughput,2,1,-1
1.0,1.0,1,1,A5,A5,553,594,A4_throughput_2_to_3,A4,throughput,2,3,1
1.0,1.0,1,1,A5,A5,553,594,A4_severity_2_to_1,A4,severity,2,1,-1
1.0,1.0,1,1,A5,A5,553,594,A4_severity_2_to_3,A4,severity,2,3,1
0.8947368421052632,0.7777777777777778,0,0,A5,A3,553,594,A5_criticality_3_to_2,A5,criticality,3,2,-1
1.0,1.0,1,1,A5,A5,553,594,A5_criticality_3_to_4,A5,criticality,3,4,1
0.8947368421052632,0.7777777777777778,0,0,A5,A3,553,594,A5_throughput_3_to_2,A5,throughput,3,2,-1
1.0,1.0,1,1,A5,A5,553,594,A5_throughput_3_to_4,A5,throughput,3,4,1
0.8947368421052632,0.7777777777777778,0,0,A5,A3,553,594,A5_severity_2_to_1,A5,severity,2,1,-1
1.0,1.0,1,1,A5,A5,553,594,A5_severity_2_to_3,A5,severity,2,3,1
1.0,1.0,1,1,A1,A1,554,595,A1_criticality_4_to_3,A1,criticality,4,3,-1
1.0,1.0,1,1,A1,A1,554,595,A1_criticality_4_to_5,A1,criticality,4,5,1
1.0,1.0,1,1,A1,A1,554,595,A1_throughput_3_to_2,A1,throughput,3,2,-1
1.0,1.0,1,1,A1,A1,554,595,A1_throughput_3_to_4,A1,throughput,3,4,1
1.0,1.0,1,1,A1,A1,554,595,A1_severity_3_to_2,A1,severity,3,2,-1
1.0,1.0,1,1,A1,A1,554,595,A1_severity_3_to_4,A1,severity,3,4,1
1.0,1.0,1,1,A1,A1,554,595,A2_criticality_5_to_4,A2,criticality,5,4,-1
1.0,1.0,1,1,A1,A1,554,595,A2_throughput_5_to_4,A2,throughput,5,4,-1
1.0,1.0,1,1,A1,A1,554,595,A2_severity_4_to_3,A2,severity,4,3,-1
1.0,1.0,1,1,A1,A1,554,595,A2_severity_4_to_5,A2,severity,4,5,1
1.0,1.0,1,1,A1,A1,554,595,A3_criticality_4_to_3,A3,criticality,4,3,-1
1.0,1.0,1,1,A1,A1,554,595,A3_criticality_4_to_5,A3,criticality,4,5,1
1.0,1.0,1,1,A1,A1,554,595,A3_throughput_4_to_3,A3,throughput,4,3,-1
1.0,1.0,1,1,A1,A1,554,595,A3_throughput_4_to_5,A3,throughput,4,5,1
1.0,1.0,1,1,A1,A1,554,595,A3_severity_4_to_3,A3,severity,4,3,-1
1.0,1.0,1,1,A1,A1,554,595,A3_severity_4_to_5,A3,severity,4,5,1
1.0,1.0,1,1,A1,A1,554,595,A4_criticality_2_to_1,A4,criticality,2,1,-1
1.0,1.0,1,1,A1,A1,554,595,A4_criticality_2_to_3,A4,criticality,2,3,1
1.0,1.0,1,1,A1,A1,554,595,A4_throughput_2_to_1,A4,throughput,2,1,-1
1.0,1.0,1,1,A1,A1,554,595,A4_throughput_2_to_3,A4,throughput,2,3,1
1.0,1.0,1,1,A1,A1,554,595,A4_severity_2_to_1,A4,severity,2,1,-1
1.0,1.0,1,1,A1,A1,554,595,A4_severity_2_to_3,A4,severity,2,3,1
1.0,1.0,1,1,A1,A1,554,595,A5_criticality_3_to_2,A5,criticality,3,2,-1
1.0,1.0,1,1,A1,A1,554,595,A5_criticality_3_to_4,A5,criticality,3,4,1
1.0,1.0,1,1,A1,A1,554,595,A5_throughput_3_to_2,A5,throughput,3,2,-1
1.0,1.0,1,1,A1,A1,554,595,A5_throughput_3_to_4,A5,throughput,3,4,1
1.0,1.0,1,1,A1,A1,554,595,A5_severity_2_to_1,A5,severity,2,1,-1
1.0,1.0,1,1,A1,A1,554,595,A5_severity_2_to_3,A5,severity,2,3,1
0.8999999999999998,0.8,0,0,A1,A2,555,596,A1_criticality_4_to_3,A1,criticality,4,3,-1
0.9999999999999999,1.0,1,1,A1,A1,555,596,A1_criticality_4_to_5,A1,criticality,4,5,1
0.8999999999999998,0.8,0,0,A1,A2,555,596,A1_throughput_3_to_2,A1,throughput,3,2,-1
0.9999999999999999,1.0,1,1,A1,A1,555,596,A1_throughput_3_to_4,A1,throughput,3,4,1
0.8999999999999998,0.8,0,0,A1,A2,555,596,A1_severity_3_to_2,A1,severity,3,2,-1
0.9999999999999999,1.0,1,1,A1,A1,555,596,A1_severity_3_to_4,A1,severity,3,4,1
0.9999999999999999,1.0,1,1,A1,A1,555,596,A2_criticality_5_to_4,A2,criticality,5,4,-1
0.9999999999999999,1.0,1,1,A1,A1,555,596,A2_throughput_5_to_4,A2,throughput,5,4,-1
0.9999999999999999,1.0,1,1,A1,A1,555,596,A2_severity_4_to_3,A2,severity,4,3,-1
0.9999999999999999,1.0,1,1,A1,A1,555,596,A2_severity_4_to_5,A2,severity,4,5,1
0.9999999999999999,1.0,1,1,A1,A1,555,596,A3_criticality_4_to_3,A3,criticality,4,3,-1
0.9999999999999999,1.0,1,1,A1,A1,555,596,A3_criticality_4_to_5,A3,criticality,4,5,1
0.9999999999999999,1.0,1,1,A1,A1,555,596,A3_throughput_4_to_3,A3,throughput,4,3,-1
0.9999999999999999,1.0,1,1,A1,A1,555,596,A3_throughput_4_to_5,A3,throughput,4,5,1
0.9999999999999999,1.0,1,1,A1,A1,555,596,A3_severity_4_to_3,A3,severity,4,3,-1
0.9999999999999999,1.0,1,1,A1,A1,555,596,A3_severity_4_to_5,A3,severity,4,5,1
0.9999999999999999,1.0,1,1,A1,A1,555,596,A4_criticality_2_to_1,A4,criticality,2,1,-1
0.8999999999999998,0.8,0,1,A1,A1,555,596,A4_criticality_2_to_3,A4,criticality,2,3,1
0.9999999999999999,1.0,1,1,A1,A1,555,596,A4_throughput_2_to_1,A4,throughput,2,1,-1
0.8999999999999998,0.8,0,1,A1,A1,555,596,A4_throughput_2_to_3,A4,throughput,2,3,1
0.9999999999999999,1.0,1,1,A1,A1,555,596,A4_severity_2_to_1,A4,severity,2,1,-1
0.8999999999999998,0.8,0,1,A1,A1,555,596,A4_severity_2_to_3,A4,severity,2,3,1
0.9999999999999999,1.0,1,1,A1,A1,555,596,A5_criticality_3_to_2,A5,criticality,3,2,-1
0.9999999999999999,1.0,1,1,A1,A1,555,596,A5_criticality_3_to_4,A5,criticality,3,4,1
0.9999999999999999,1.0,1,1,A1,A1,555,596,A5_throughput_3_to_2,A5,throughput,3,2,-1
0.9999999999999999,1.0,1,1,A1,A1,555,596,A5_throughput_3_to_4,A5,throughput,3,4,1
0.9999999999999999,1.0,1,1,A1,A1,555,596,A5_severity_2_to_1,A5,severity,2,1,-1
0.9999999999999999,1.0,1,1,A1,A1,555,596,A5_severity_2_to_3,A5,severity,2,3,1
0.9999999999999999,1.0,1,1,A3,A3,556,597,A1_criticality_4_to_3,A1,criticality,4,3,-1
0.9999999999999999,1.0,1,1,A3,A3,556,597,A1_criticality_4_to_5,A1,criticality,4,5,1
0.9999999999999999,1.0,1,1,A3,A3,556,597,A1_throughput_3_to_2,A1,throughput,3,2,-1
0.9999999999999999,1.0,1,1,A3,A3,556,597,A1_throughput_3_to_4,A1,throughput,3,4,1
0.9999999999999999,1.0,1,1,A3,A3,556,597,A1_severity_3_to_2,A1,severity,3,2,-1
0.9999999999999999,1.0,1,1,A3,A3,556,597,A1_severity_3_to_4,A1,severity,3,4,1
0.9999999999999999,1.0,1,1,A3,A3,556,597,A2_criticality_5_to_4,A2,criticality,5,4,-1
0.9999999999999999,1.0,1,1,A3,A3,556,597,A2_throughput_5_to_4,A2,throughput,5,4,-1
0.9999999999999999,1.0,1,1,A3,A3,556,597,A2_severity_4_to_3,A2,severity,4,3,-1
0.9999999999999999,1.0,1,1,A3,A3,556,597,A2_severity_4_to_5,A2,severity,4,5,1
0.9999999999999999,1.0,1,1,A3,A3,556,597,A3_criticality_4_to_3,A3,criticality,4,3,-1
0.9999999999999999,1.0,1,1,A3,A3,556,597,A3_criticality_4_to_5,A3,criticality,4,5,1
0.9999999999999999,1.0,1,1,A3,A3,556,597,A3_throughput_4_to_3,A3,throughput,4,3,-1
0.9999999999999999,1.0,1,1,A3,A3,556,597,A3_throughput_4_to_5,A3,throughput,4,5,1
0.9999999999999999,1.0,1,1,A3,A3,556,597,A3_severity_4_to_3,A3,severity,4,3,-1
0.9999999999999999,1.0,1,1,A3,A3,556,597,A3_severity_4_to_5,A3,severity,4,5,1
0.9999999999999999,1.0,1,1,A3,A3,556,597,A4_criticality_2_to_1,A4,criticality,2,1,-1
0.8999999999999998,0.8,0,1,A3,A3,556,597,A4_criticality_2_to_3,A4,criticality,2,3,1
0.9999999999999999,1.0,1,1,A3,A3,556,597,A4_throughput_2_to_1,A4,throughput,2,1,-1
